timestamp,breathing_waveform
1630679700442,7373104
1630679700482,7375347
1630679700522,7377328
1630679700562,7379258
1630679700602,7380979
1630679700642,7383587
1630679700682,7385307
1630679700722,7386924
1630679700762,7388906
1630679700802,7387237
1630679700842,7385203
1630679700882,7382283
1630679700922,7381344
1630679700962,7378945
1630679701002,7377172
1630679701042,7375920
1630679701082,7374512
1630679701122,7372114
1630679701162,7370184
1630679701202,7368411
1630679701242,7367577
1630679701282,7365908
1630679701322,7364708
1630679701362,7363404
1630679701402,7361736
1630679701442,7361058
1630679701482,7359702
1630679701522,7359285
1630679701562,7357981
1630679701602,7356886
1630679701642,7356678
1630679701682,7355843
1630679701722,7355739
1630679701762,7355530
1630679701802,7356312
1630679701842,7357147
1630679701882,7357981
1630679701922,7359128
1630679701962,7360537
1630679702002,7362570
1630679702042,7363561
1630679702082,7365282
1630679702122,7367212
1630679702162,7369923
1630679702202,7371957
1630679702242,7373469
1630679702282,7376077
1630679702322,7377589
1630679702362,7380301
1630679702402,7382126
1630679702442,7384056
1630679702482,7386246
1630679702522,7387654
1630679702562,7386611
1630679702602,7383013
1630679702642,7381552
1630679702682,7378945
1630679702722,7376338
1630679702762,7373887
1630679702802,7372844
1630679702842,7370288
1630679702882,7368724
1630679702922,7366794
1630679702962,7365804
1630679703002,7363770
1630679703042,7362466
1630679703082,7361736
1630679703122,7361579
1630679703162,7359650
1630679703202,7358503
1630679703242,7357564
1630679703282,7357199
1630679703322,7356469
1630679703362,7355426
1630679703402,7354487
1630679703442,7354696
1630679703482,7355217
1630679703522,7355478
1630679703562,7356469
1630679703602,7357981
1630679703642,7359180
1630679703682,7360171
1630679703722,7361579
1630679703762,7363144
1630679703802,7365647
1630679703842,7367368
1630679703882,7369454
1630679703922,7372009
1630679703962,7373887
1630679704002,7376703
1630679704042,7378945
1630679704082,7380144
1630679704122,7382335
1630679704162,7383743
1630679704202,7386611
1630679704242,7387811
1630679704282,7389166
1630679704322,7388280
1630679704362,7387550
1630679704402,7386559
1630679704442,7383743
1630679704482,7382074
1630679704522,7380614
1630679704562,7379467
1630679704602,7377433
1630679704642,7376285
1630679704682,7374617
1630679704722,7372583
1630679704762,7370810
1630679704802,7369923
1630679704842,7367472
1630679704882,7366847
1630679704922,7365334
1630679704962,7363978
1630679705002,7363509
1630679705042,7362310
1630679705082,7361110
1630679705122,7360067
1630679705162,7359076
1630679705202,7358607
1630679705242,7357929
1630679705282,7357668
1630679705322,7357877
1630679705362,7357616
1630679705402,7357407
1630679705442,7358242
1630679705482,7358346
1630679705522,7360484
1630679705562,7361840
1630679705602,7362727
1630679705642,7363509
1630679705682,7365960
1630679705722,7367524
1630679705762,7368515
1630679705802,7371644
1630679705842,7373939
1630679705882,7376546
1630679705922,7378424
1630679705962,7380666
1630679706002,7382387
1630679706042,7384734
1630679706082,7386090
1630679706122,7387915
1630679706162,7388854
1630679706202,7389375
1630679706242,7388332
1630679706282,7386715
1630679706322,7384421
1630679706362,7383013
1630679706402,7381761
1630679706442,7379936
1630679706482,7378215
1630679706522,7376181
1630679706562,7374826
1630679706602,7372426
1630679706642,7370288
1630679706682,7368098
1630679706722,7366847
1630679706762,7365855
1630679706802,7364239
1630679706842,7363092
1630679706882,7362831
1630679706922,7361319
1630679706962,7360693
1630679707002,7359545
1630679707042,7358868
1630679707082,7358294
1630679707122,7357877
1630679707162,7356312
1630679707202,7356104
1630679707242,7356156
1630679707282,7356729
1630679707322,7357616
1630679707362,7358555
1630679707402,7360693
1630679707442,7361945
1630679707482,7363874
1630679707522,7365908
1630679707562,7367733
1630679707602,7368620
1630679707642,7370966
1630679707682,7373417
1630679707722,7376025
1630679707762,7378215
1630679707802,7379936
1630679707842,7382178
1630679707882,7383117
1630679707922,7385568
1630679707962,7387393
1630679708002,7388697
1630679708042,7390053
1630679708082,7389949
1630679708122,7389479
1630679708162,7387706
1630679708202,7385933
1630679708242,7384264
1630679708282,7381866
1630679708322,7380458
1630679708362,7378528
1630679708402,7376181
1630679708442,7374565
1630679708482,7372948
1630679708522,7371644
1630679708562,7370132
1630679708602,7367785
1630679708642,7366742
1630679708682,7365647
1630679708722,7363874
1630679708762,7362257
1630679708802,7361684
1630679708842,7360954
1630679708882,7360484
1630679708922,7359233
1630679708962,7358815
1630679709002,7358555
1630679709042,7357929
1630679709082,7357616
1630679709122,7356834
1630679709162,7356938
1630679709202,7357251
1630679709242,7357929
1630679709282,7359494
1630679709322,7361058
1630679709362,7362727
1630679709402,7363404
1630679709442,7366325
1630679709482,7368307
1630679709522,7370028
1630679709562,7372896
1630679709602,7375242
1630679709642,7375868
1630679709682,7378528
1630679709722,7379832
1630679709762,7381709
1630679709802,7383534
1630679709842,7384838
1630679709882,7387446
1630679709922,7389479
1630679709962,7391148
1630679710002,7392660
1630679710042,7393234
1630679710082,7394277
1630679710122,7391878
1630679710162,7389062
1630679710202,7387341
1630679710242,7384525
1630679710282,7383221
1630679710322,7380770
1630679710362,7379050
1630679710402,7376911
1630679710442,7375242
1630679710482,7372896
1630679710522,7370653
1630679710562,7369923
1630679710602,7368567
1630679710642,7366481
1630679710682,7366169
1630679710722,7364604
1630679710762,7363978
1630679710802,7361788
1630679710842,7361423
1630679710882,7361475
1630679710922,7359285
1630679710962,7358815
1630679711002,7358190
1630679711042,7358137
1630679711082,7357616
1630679711122,7357929
1630679711162,7357981
1630679711202,7358607
1630679711242,7360588
1630679711282,7361788
1630679711322,7362831
1630679711362,7365230
1630679711402,7366899
1630679711442,7368463
1630679711482,7371018
1630679711522,7372009
1630679711562,7373730
1630679711602,7376234
1630679711642,7376181
1630679711682,7378215
1630679711722,7380301
1630679711762,7381396
1630679711802,7383587
1630679711842,7385516
1630679711882,7387811
1630679711922,7389166
1630679711962,7390470
1630679712002,7391409
1630679712042,7391252
1630679712082,7390939
1630679712122,7389271
1630679712162,7386611
1630679712202,7384160
1630679712242,7382074
1630679712282,7380405
1630679712322,7378371
1630679712362,7376755
1630679712402,7376025
1630679712442,7375242
1630679712482,7372426
1630679712522,7370810
1630679712562,7369506
1630679712602,7368463
1630679712642,7366534
1630679712682,7365699
1630679712722,7365126
1630679712762,7363613
1630679712802,7362675
1630679712842,7361631
1630679712882,7360693
1630679712922,7360693
1630679712962,7359494
1630679713002,7358711
1630679713042,7358086
1630679713082,7357825
1630679713122,7357303
1630679713162,7357720
1630679713202,7358086
1630679713242,7359389
1630679713282,7360693
1630679713322,7362570
1630679713362,7363822
1630679713402,7366481
1630679713442,7368724
1630679713482,7370445
1630679713522,7372635
1630679713562,7374304
1630679713602,7376703
1630679713642,7377798
1630679713682,7379050
1630679713722,7380770
1630679713762,7381866
1630679713802,7383065
1630679713842,7385203
1630679713882,7387706
1630679713922,7388697
1630679713962,7389531
1630679714002,7389479
1630679714042,7387550
1630679714082,7385360
1630679714122,7384003
1630679714162,7381501
1630679714202,7378580
1630679714242,7377537
1630679714282,7375399
1630679714322,7374617
1630679714362,7373574
1630679714402,7371853
1630679714442,7370236
1630679714482,7369715
1630679714522,7368255
1630679714562,7367368
1630679714602,7365647
1630679714642,7365386
1630679714682,7363353
1630679714722,7362414
1630679714762,7361892
1630679714802,7361058
1630679714842,7359650
1630679714882,7358294
1630679714922,7358607
1630679714962,7358137
1630679715002,7357512
1630679715042,7357877
1630679715082,7357720
1630679715122,7357512
1630679715162,7358972
1630679715202,7360745
1630679715242,7362518
1630679715282,7363457
1630679715322,7366169
1630679715362,7367890
1630679715402,7369663
1630679715442,7372426
1630679715482,7373261
1630679715522,7375712
1630679715562,7376755
1630679715602,7378528
1630679715642,7380770
1630679715682,7382283
1630679715722,7383743
1630679715762,7384577
1630679715802,7386403
1630679715842,7388123
1630679715882,7390262
1630679715922,7391878
1630679715962,7391513
1630679716002,7390262
1630679716042,7387863
1630679716082,7385255
1630679716122,7382909
1630679716162,7381396
1630679716202,7378215
1630679716242,7376077
1630679716282,7375034
1630679716322,7373417
1630679716362,7371749
1630679716402,7369975
1630679716442,7368202
1630679716482,7367577
1630679716522,7365699
1630679716562,7365073
1630679716602,7363770
1630679716642,7363092
1630679716682,7362257
1630679716722,7361319
1630679716762,7359754
1630679716802,7359233
1630679716842,7358398
1630679716882,7358346
1630679716922,7357772
1630679716962,7357564
1630679717002,7356938
1630679717042,7357668
1630679717082,7357199
1630679717122,7357825
1630679717162,7359702
1630679717202,7361058
1630679717242,7361423
1630679717282,7362935
1630679717322,7365855
1630679717362,7367524
1630679717402,7369558
1630679717442,7372009
1630679717482,7374147
1630679717522,7377381
1630679717562,7378997
1630679717602,7380562
1630679717642,7382230
1630679717682,7384525
1630679717722,7386037
1630679717762,7386976
1630679717802,7388801
1630679717842,7390679
1630679717882,7392452
1630679717922,7394746
1630679717962,7396259
1630679718002,7397145
1630679718042,7397615
1630679718082,7396519
1630679718122,7394329
1630679718162,7392608
1630679718202,7390262
1630679718242,7387915
1630679718282,7385672
1630679718322,7383326
1630679718362,7381709
1630679718402,7379414
1630679718442,7378215
1630679718482,7376911
1630679718522,7375555
1630679718562,7374408
1630679718602,7373157
1630679718642,7371853
1630679718682,7371436
1630679718722,7370393
1630679718762,7369350
1630679718802,7368255
1630679718842,7367472
1630679718882,7365908
1630679718922,7365386
1630679718962,7364447
1630679719002,7364083
1630679719042,7363613
1630679719082,7362988
1630679719122,7362727
1630679719162,7362988
1630679719202,7363561
1630679719242,7363092
1630679719282,7363404
1630679719322,7363613
1630679719362,7365543
1630679719402,7366377
1630679719442,7368307
1630679719482,7370236
1630679719522,7371383
1630679719562,7373261
1630679719602,7374512
1630679719642,7376755
1630679719682,7377328
1630679719722,7379519
1630679719762,7381448
1630679719802,7382752
1630679719842,7384108
1630679719882,7386037
1630679719922,7387498
1630679719962,7389375
1630679720002,7390887
1630679720042,7392504
1630679720082,7393599
1630679720122,7393130
1630679720162,7392504
1630679720202,7390783
1630679720242,7389271
1630679720282,7387915
1630679720322,7385985
1630679720362,7384838
1630679720402,7383482
1630679720442,7382022
1630679720482,7380822
1630679720522,7379206
1630679720562,7377902
1630679720602,7375555
1630679720642,7375138
1630679720682,7373417
1630679720722,7372479
1630679720762,7372009
1630679720802,7370497
1630679720842,7369298
1630679720882,7367785
1630679720922,7366534
1630679720962,7365282
1630679721002,7365178
1630679721042,7363978
1630679721082,7362518
1630679721122,7362622
1630679721162,7361631
1630679721202,7361267
1630679721242,7361319
1630679721282,7361006
1630679721322,7360902
1630679721362,7361058
1630679721402,7361006
1630679721442,7361892
1630679721482,7362727
1630679721522,7364030
1630679721562,7365647
1630679721602,7368150
1630679721642,7369663
1630679721682,7371123
1630679721722,7373365
1630679721762,7375503
1630679721802,7376807
1630679721842,7378789
1630679721882,7379779
1630679721922,7381344
1630679721962,7382648
1630679722002,7384369
1630679722042,7386820
1630679722082,7388176
1630679722122,7389636
1630679722162,7390731
1630679722202,7391148
1630679722242,7390574
1630679722282,7389427
1630679722322,7387706
1630679722362,7385777
1630679722402,7382752
1630679722442,7381031
1630679722482,7378841
1630679722522,7377381
1630679722562,7376807
1630679722602,7375816
1630679722642,7375034
1630679722682,7372739
1630679722722,7372322
1630679722762,7371175
